State_Num,City_Num,EMPLOYER_num,OCCUPATION_num,party_label
2,8223,3,3,1
20,2408,3,3,1
16,3374,3,2,1
20,5083,2,2,1
19,3342,2,2,1
32,1699,1,1,0
2,3420,1,1,0
2,2,2,2,1
36,2817,2,14,0
5,281,5,18,0
4,98,1,1,0
16,2900,2,2,1
5,846,4,18230,0
7,1879,1,1,1
8,810,46622,10273,0
40,367,1,1,0
40,1675,4,23,1
47,1648,5,2,1
21,1710,1,1,0
40,116,5,2,1
12,188,3608,6549,1
43,2730,2,1,1
10,2780,1,1,0
40,1675,128711,14,0
6,402,1,1,0
12,1769,2,2,1
28,256,5,367,1
40,6459,2,2,1
37,437,1,1,0
7,3006,5,1,0
7,339,1,1,0
11,14,44798,4,1
12,235,2610,4,1
5,1536,3,2,1
5,1199,3,2,1
12,5375,106648,10,0
43,335,1,1,0
12,4439,1,1,0
37,2916,2,2,1
42,281,2,1,1
36,7056,1,1,0
9,6463,1,1,0
37,3728,2,2,1
28,840,130,94,0
9,391,2,2,1
12,619,2,2,1
12,2707,1,1,0
47,4712,1,1,0
12,4036,2,2,1
38,3719,1,1,0
20,4929,1,1,0
12,616,3,2,1
6,947,45971,9,0
23,1130,1,1,0
42,5693,18,36,1
14,27,2,2,1
50,15660,1,1,0
14,72,1,1,0
5,43,4,6610,0
12,3682,3,1,1
9,609,2,2,1
5,630,1,1,0
12,1307,4,460,1
12,4613,2,2,1
42,2437,2,2,1
36,247,1,1,0
37,1677,4,31,0
29,761,2,2,1
15,2793,1,1,0
42,7533,1,1,0
5,20,2,2,1
12,50,8896,10,1
17,1371,3,2,1
20,3717,4,6,1
7,3410,58892,362,0
42,281,978,36,1
26,600,1,1,0
20,1934,4,5,1
20,964,4,44,1
42,281,2,2,1
31,133,1,1,0
7,470,1,1,0
2,1599,2,1,1
10,3386,34395,3,1
14,102,2,2,1
12,347,1,1,0
24,3751,4,4968,0
12,2451,1,1,0
28,1956,107,5,1
4,5121,1,1,0
40,367,2,2,1
12,1543,7297,46269,1
2,537,2,2,1
12,1196,4,170,1
49,567,1,1,0
5,337,4,6,0
16,523,3796,3302,0
7,3655,5,2,1
5,632,1,1,0
12,847,2,2,1
20,1786,2,2,1
2,495,2406,950,0
27,37,5,2,1
51,3573,1,1,0
20,4185,15397,35,0
23,14,52254,280,1
42,281,1,1,0
12,18661,5,2,1
4,2010,1,1,0
12,966,2,2,1
48,7507,1,1,0
7,400,1,1,0
12,189,3614,7118,1
37,8069,1,1,0
6,13120,2,2,1
13,22,881,1165,1
5,20,1,1,0
42,904,199,78,1
28,840,72,12,0
5,846,2,2,1
39,464,8521,47,1
2,202,1,1,0
50,2900,5,2,1
17,114,14630,2123,1
12,560,1,1,0
10,4029,1,1,0
6,461,1,1,0
16,4757,2,2,1
12,847,2,2,1
5,20,1,1,0
12,4057,4,3872,1
5,2335,4,1295,0
36,580,1,1,0
15,320,1,1,0
20,4913,3361,63,1
9,11,3391,5208,1
49,350,4628,8,0
23,8009,5,1,1
26,600,1,1,0
1,340,17960,8085,0
36,1588,1,1,0
12,1370,3,3,0
5,45,10446,4,1
38,2081,1,1,0
19,1383,1,1,0
48,1654,1,1,0
12,193,2,2,1
21,15543,1,1,0
4,98,1,163,1
12,186,4,16,1
9,788,1,1,0
37,1553,1,1,0
5,746,1,1,0
17,35,182537,379,1
25,4024,2,2,1
20,4343,2,2,1
4,98,22508,493,1
47,1915,1,1,0
28,428,6,19,1
1,357,147816,4,1
48,2220,86704,14,0
21,1216,2,2,1
21,112,2,2,1
18,2408,2,2,1
3,44,157277,21,0
37,3596,2,2,1
5,224,1,1,0
37,754,2,2,1
25,4001,1,1,1
6,255,1,1,0
30,4228,2,2,1
17,4419,2,2,1
28,63,1,1,0
24,2246,1,1,0
37,994,77999,34,0
23,3425,4,24,1
43,335,412,18676,1
37,5839,1,1,0
19,10508,1,1,0
7,502,2,2,1
38,797,3,3,1
2,3810,1,1,0
5,20,6061,35412,1
28,1103,1,1,0
12,3290,3,2,1
12,263,2,2,1
37,3640,3,2,1
12,33,2,2,1
12,974,2,2,1
36,2083,2,1,1
40,367,2,2,1
16,1821,4,5,1
17,171,4,8,1
27,37,9563,1178,0
33,678,3,3,1
9,1447,19519,51,1
28,3100,3,1,1
28,1771,3,3,1
2,2735,1,1,0
12,193,1,1,0
19,1256,1564,7,1
21,3786,52999,61,1
37,1375,35,7,1
25,75,1,1,0
4,98,2,18,1
21,3143,5,1,0
24,2221,1,1,0
39,3024,2,1,1
36,580,1,1,0
20,1934,4,5,1
19,900,4,50,0
7,4505,1,1,0
36,243,1,1,0
12,232,29,89,1
2,2,3,2,1
5,1572,32685,10,0
5,737,4,924,0
6,272,2,2,1
19,1240,1,1,0
28,428,19814,5,1
12,48,1,1,0
22,1018,240,1,1
7,3776,1,1,0
2,3120,24,67,1
40,1431,2,2,1
40,3954,2,2,1
15,164,12300,148,1
47,1666,1,1,0
35,7572,1,1,0
39,1121,3,1,1
14,69,5,1,1
20,127,5,2,1
38,13308,2,2,1
20,810,2,2,1
27,12767,1634,993,1
2,7,1,1,0
24,5091,7,18,0
15,374,1,1,0
12,189,3267,234,1
20,105,1082,6,1
3,943,5,2,1
12,2611,2,2,1
12,1192,1300,164,1
5,875,2,2,1
15,381,4,698,1
28,1007,83480,86,1
4,98,3,2,1
2,5377,17,16,1
37,934,2,2,1
12,223,2,2,1
40,777,436,8429,1
5,583,8877,4963,0
30,3156,22261,122,1
12,1448,4,8,0
4,3102,2,2,1
2,645,2,2,1
19,3823,100789,13934,1
2,3490,568,774,1
30,4403,2,2,1
12,220,188,152,1
14,27,4,108,1
10,4223,4,24,1
24,2166,1,1,0
21,130,1,1,0
6,1519,4,1380,0
37,3075,2,2,1
12,1462,1,1,0
5,45,2,2,1
18,2408,2,2,1
12,189,4,5,1
20,3292,5062,1992,0
5,583,1,1,0
47,488,3,25322,0
43,2172,1,1,0
6,3195,1,1,0
34,174,50,4576,0
10,117,2,2,1
19,5977,5,2,1
42,281,1,1,0
12,618,102,9,1
10,6161,1,1,0
12,1069,1,1,0
2,5000,152,17,1
20,7994,827,7,1
42,811,2,2,1
15,371,2,2,1
36,400,85019,68,0
12,1192,2,2,1
12,1497,1,1,0
12,188,1,1,0
16,1821,4,5,1
28,1812,1,1,0
8,10,2,2,1
2,1734,9928,1063,1
40,1017,2,2,1
2,3810,1,1,0
21,1810,1,1,0
5,258,1,1,0
7,8266,1,1,0
7,470,4,20,0
33,678,24118,109,1
37,2119,390,120,1
21,1583,1,351,1
12,627,1,1,0
4,1290,14257,29,1
6,1558,1,1,0
12,5930,3,2,1
21,112,1,1,0
40,1946,94385,87,1
4,2252,2,2,1
39,1126,49439,14,0
6,3227,1,1,0
16,6660,1,1,0
12,193,6659,182,1
26,2198,110735,14,1
6,664,1,1,0
7,3322,3,2,1
6,6,1,1,0
5,1035,1,1,0
35,673,1,1,0
36,2083,2,2,1
19,1240,2,2,1
6,4018,2,2,1
5,834,4,111,0
12,67,1,1,0
28,8140,20375,5826,1
10,60,100638,5,1
5,20,9950,133,1
15,164,2,2,1
20,341,2,2,1
25,4001,2,2,1
2,964,1,1,0
12,1192,11670,28,1
5,1101,5,2,1
12,611,5,2,1
12,2943,5,2,1
6,4285,732,3280,1
12,1802,1,1,0
2,5809,2,2,1
2,2,2577,89,1
5,1258,1,1,0
19,339,1,1,0
36,5162,2,2,1
15,3031,4,16,1
47,533,102837,26876,0
3,2912,2,2,1
7,1967,2,2,1
7,2815,1,1,0
2,2,21537,24,1
6,899,1,1,0
19,585,3,1,1
5,1168,1,1,0
47,1915,1,1,0
23,2368,266,11005,1
19,162,4,8,0
27,37,1,1,0
6,255,1,1,0
12,453,2,2,1
15,315,1,1,0
47,349,11782,5266,0
2,2,2,2,1
10,1108,2,2,1
10,4084,3,1,1
2,12,63,17,1
12,950,2,2,1
33,678,5820,61,0
16,4533,99,1,1
47,1548,2,2,1
12,7389,2,2,1
39,1939,2,2,1
5,20,3,3,1
16,339,1,1,0
27,37,1,1,0
6,19,2,2,1
12,1999,2,2,1
25,364,1,1,0
28,1180,9566,4,1
12,615,5,2,1
7,3838,2,2,1
5,45,1,1,0
12,616,2,2,1
3,5237,5,1,1
12,4208,398,340,1
2,8707,3,3,1
20,1700,2,2,1
12,847,5,2,1
21,130,25499,6005,0
20,5951,110824,4,1
12,67,5,2,1
16,269,3,1,1
40,85,1563,15,1
24,670,2,2,1
29,368,3,3,0
12,1577,4,27,0
2,2,23330,59,0
5,93,2,2,1
24,171,1,1,0
12,1446,141040,11,0
12,189,1876,4042,1
24,12064,2,2,1
15,382,2,2,1
3,3060,1,1,0
2,2,2,2,1
21,112,2,2,1
21,112,2,2,1
17,1104,101377,13,0
30,2086,2,2,1
24,670,1,1,0
2,3455,2619,69,0
12,232,2284,71,1
18,350,1,1,0
37,1719,1615,90,0
12,1192,5,2,1
37,1433,2,2,1
45,5466,44185,402,0
26,16424,3,3,1
12,193,82452,3410,1
6,6861,1,1,0
5,20,1,1,0
36,243,1,1,0
7,361,1,1,0
16,2059,2,2,1
11,14,45569,4,1
2,2,1,1,0
33,678,155,1,1
40,1675,5,2,1
48,505,25249,833,1
7,1529,11076,22,1
12,1745,5,25,1
37,948,4,5,1
28,428,598,10,1
19,2306,2,2,1
42,197,1,1,1
5,20,1,1,0
5,440,1,1,0
7,1284,1,1,0
7,779,1,1,0
12,233,4,1593,0
35,166,3,14,0
21,132,1,1,0
12,611,1,1,0
29,3319,1,1,0
47,1666,1,1,0
12,220,66193,1207,0
3,244,1,1,0
12,193,1,1,0
20,666,2,2,1
37,6272,5,1,1
5,592,1,1,0
48,1521,5,1,1
11,14,3,1,1
5,20,42662,14,1
2,2,316,17,1
4,98,2,2,1
12,220,5,2,1
42,1702,1,1,0
38,2440,12170,89,1
12,1056,55275,8,0
43,335,4,33964,1
20,1934,83628,4,1
22,184,1,1,0
15,1439,2,2,1
16,974,1,1,0
16,5804,2,1,1
15,221,1,1,0
4,1290,1,1,0
12,2376,1,1,0
17,1850,1,1,0
47,1041,2,2,1
12,220,2,2,1
44,3548,2,2,1
23,3425,99,7,1
28,243,1,1,0
41,5865,1,1,0
47,943,1,1,0
12,41,1,1,0
38,4497,22743,4463,1
16,991,24469,4188,1
45,679,5,1,0
12,220,2,2,1
40,5534,2,2,1
12,2635,1,1,0
10,3054,1,1,0
21,2150,1,1,0
40,3146,2,2,1
36,243,5,2,1
14,89,2,2,1
39,1939,2,2,1
12,217,4,97,0
41,1189,201,14,1
5,881,1,1,0
7,1661,1,1,0
15,600,2,2,1
5,20,14661,22,1
8,551,1,1,0
12,1141,3,3,1
10,8456,3986,12,0
50,822,1,1,0
17,1850,3,2,1
29,2598,3,2,1
37,2069,1,1,0
47,2387,59024,998,0
12,628,4,29,1
7,470,1,1,0
16,295,1,1,0
20,8214,2,2,1
37,1719,1,1,0
16,3232,1,1,0
5,43,481,6,1
4,1672,17808,23579,1
48,2593,3,3,0
6,660,1,1,0
11,14,26046,6,1
28,5434,1,1,0
6,1464,5185,568,0
10,8105,3,2,1
42,4867,2,2,1
10,8456,2,2,1
1,352,2,2,1
6,1519,1,1,0
39,271,4,1198,0
17,243,4,9994,1
2,3482,6868,101,1
42,281,44782,398,1
48,5053,5,1,0
12,5928,1,1,0
12,193,1,1,0
19,585,2,2,1
20,810,5,2,1
17,865,546,22,1
23,1629,2,2,1
2,202,606,4,1
17,1794,1,1,0
28,1300,2,2,1
42,1783,2,2,1
20,105,4,316,1
13,7263,5,1,0
12,2611,2,136,1
40,577,1,1,0
27,824,7,18,0
15,28,2,2,1
21,1958,1,1,0
38,6692,2,2,1
3,142,11462,580,1
2,3487,1,1,0
47,10058,5,1,0
28,1771,2,2,1
24,4886,55235,15371,1
42,7423,35971,12,1
5,20,5,2,1
17,1596,2,2,1
40,6159,2,2,1
12,210,2,2,1
6,1558,4,1003,0
2,2,138,14,1
5,376,1,1,0
12,412,3,2,1
12,76,5,1,1
3,4235,4354,380,0
2,5276,2,2,1
12,189,1273,6,1
21,76,1,1,0
6,147,1,1,0
9,11,1,1,0
40,1675,1,1,0
6,169,2,2,1
4,280,2,2,1
25,243,2,2,1
12,17537,113262,172,0
12,1204,3,1,1
4,3574,2,2,1
12,220,14121,5071,0
4,3222,5,1,0
12,453,2,2,1
16,796,7,18,0
7,490,1,1,0
17,127,4,415,1
18,486,1,1,0
12,1067,2,2,1
2,3606,1,1,0
47,2820,2,2,1
12,2451,1,1,0
6,62,1,1,0
18,1322,1,1,0
7,1383,5016,407,0
42,324,4,17711,1
6,2012,2,2,1
9,3099,2,2,1
12,33,26481,6,1
12,189,26,5,1
10,8427,1,1,0
12,3148,11405,59,1
12,430,2,2,1
16,7079,3,3,1
3,143,1,1,0
5,777,5,1,0
6,3198,5,2,1
4,1195,5,1,1
40,320,1,1,0
9,2364,2,2,1
6,9,2,2,1
37,361,1,1,0
14,27,2003,4520,0
12,1745,3,2,1
5,776,1,1,0
40,1675,2,2,1
12,2143,4,91,1
12,564,2,2,1
12,885,9264,112,1
6,660,2,2,1
7,2286,1,1,0
10,3714,192100,4,1
21,130,384,7,1
5,1219,2573,12,0
4,98,2,2,1
11,14,4,9,0
23,1356,30834,3494,0
12,193,2,2,1
26,600,1,1,0
24,977,1,1,0
12,175,3,1549,0
5,2251,1,1,0
16,3232,1,1,0
2,1187,4,83,1
31,347,1,1,0
26,2198,193,213,0
10,7200,2,2,1
6,12021,2,2,1
6,1221,103315,12,0
38,118,2,2,1
42,1702,1,1,0
28,428,4,20,0
6,255,5,1,1
4,277,5,2,1
18,38,1,1,0
21,112,4,15,1
12,966,4,32,1
6,264,5852,521,1
3,617,5,2,1
12,81,1,1,0
24,5651,1,1,0
6,1872,1,1,0
28,1812,1,1,0
12,962,2,2,1
15,267,2,2,1
2,2,70137,194,1
38,2081,7,18,0
12,3820,1,1,0
2,4970,5,1,0
14,25,3,1,1
20,1179,26296,1783,0
17,9933,64244,36,1
17,993,688,830,1
4,98,43322,13,1
12,6130,3,3,1
4,268,2510,86,1
6,1720,1,1,0
24,670,106600,5,1
7,514,2,2,1
17,1161,2,2,1
12,954,2,2,1
5,186,3,3,0
42,1623,3,1,1
5,926,6,19,1
6,1140,2,2,1
12,220,3,2,1
24,1817,2,2,1
37,1376,5021,4865,1
23,358,3,2,1
2,5831,6207,82,0
16,1148,1,1,0
7,1764,3,3,0
25,1973,4,1586,1
36,2843,2,2,1
2,941,3,2,1
12,4645,59,22,1
14,27,2,2,1
28,3376,281,10,1
17,35,12964,23,1
39,1939,2,2,1
32,2550,2,2,1
23,7922,1218,5,1
9,6463,1,1,0
12,216,323,3871,1
12,175,3,18,1
5,1614,2,2,1
7,9551,3,1,1
16,1317,753,5,1
15,164,7,18,0
17,1565,5,1,1
5,737,1,1,0
19,2057,2,2,1
6,1060,1,1,0
35,2728,2,2,1
28,2502,32707,5,0
19,1689,1,1,0
12,67,2,2,1
12,193,130024,782,1
6,1676,2,2,1
5,440,1,1,0
11,14,2,2,1
47,446,2,2,1
40,4548,1,1,0
16,2900,2,2,1
28,428,4,123,0
9,11,5,1,0
12,2919,1,1,0
6,169,2,2,1
23,5050,1,1,0
23,4000,4,6,1
2,2524,2,1,1
22,6242,1,1,0
28,428,4,149,1
3,2912,2,2,1
36,6494,1,1,0
12,1918,337,2904,1
2,1178,1,1,0
6,402,1,916,0
42,154,4,3820,0
10,125,1,1,0
28,1103,1,1,0
5,1091,3928,214,0
6,1840,1,1,0
17,2554,512,16,1
3,142,3,3,1
20,2750,4,83,1
4,82,24286,385,1
5,932,2,2,1
24,943,1,1,0
4,24,2,2,1
17,127,2,1,1
37,2970,5,1,1
17,325,23,2967,1
28,622,74402,4,1
21,132,2,2,1
12,9690,105004,69,0
3,3426,2,2,1
42,324,4,24,1
21,130,2,2,1
40,4346,2,2,1
40,1946,4,16,1
12,2059,2,2,1
2,2511,2,2,1
2,14506,5,2,1
5,846,530,10,1
36,243,1,1,0
16,4834,2,2,1
2,2,2261,16,1
2,2053,1,1,0
3,617,1,1,0
38,4061,3,2,1
2,3855,1,1,0
12,4508,1,1,0
44,339,1,1,0
37,754,43,278,1
24,7954,1,1,0
50,6091,5,2,1
23,75,512,4,1
1,340,48399,63,1
12,1469,8782,36,1
5,3337,2,2,1
5,805,1,1,0
12,110,2,2,1
28,428,3,2,1
12,628,1,1,1
17,865,1,1,0
5,926,1,1,0
12,2951,3,3,0
12,292,2,2,1
6,147,1,1,0
4,98,2,2,1
38,9365,1,1,1
12,193,2,2,1
20,127,5,2,1
21,130,2,2,1
24,5091,4,75,0
2,2670,2,2,1
12,847,24281,21,1
12,4379,2,1,1
12,3673,3,1,1
24,3335,198,13,1
46,2764,2,2,1
4,1563,1,1,0
12,41,1,1,0
9,17,1275,4,1
10,6746,9665,234,1
37,2830,4,8,0
4,2252,1990,1702,0
21,112,102,9,1
12,358,1,1,0
38,118,3,2,1
22,790,5,2,1
4,277,2,2,1
36,243,1,1,0
3,54,103277,11,1
12,3290,118617,13,1
19,1913,3,3,1
37,3303,5,2,1
36,4648,1,1,0
10,2149,1,1,0
29,368,1,1,0
16,865,1,1,0
6,461,2,2,1
28,6787,67673,36,1
7,1383,2,2,1
19,2452,1,1,0
37,3671,10976,1305,1
20,105,142,129,1
2,8644,1134,13,1
12,1522,1,1,0
2,883,2,2,1
44,1851,1,1,0
43,335,2,2,1
21,112,3,3,1
4,1195,1,1,0
24,1817,1,1,0
5,1273,1,1,0
10,1193,1,1,0
4,1564,2,2,1
12,5071,1,1,0
16,78,1,1,0
16,164,18067,14,0
2,5853,2,2,1
37,3303,9200,711,0
42,281,3,1,1
38,797,5,25,1
20,127,646,787,1
6,147,1,1,0
5,186,1,1,0
5,447,1,1,0
2,202,3,3,1
16,7830,2762,93,0
12,119,616,892,1
3,1890,5,2,1
28,428,3,2,1
28,2813,1,1,0
28,8519,1,1,1
44,2044,9807,120,0
25,3387,1,1,0
9,11,2,2,1
25,1160,2,2,1
12,7642,2,2,1
27,4569,1,1,1
12,395,8475,14,0
19,11349,1,10,1
12,358,3,2,1
25,170,4,33,1
19,585,2,2,1
37,437,1,1,0
8,2041,1,1,0
12,3290,2,2,1
39,1121,1,1,1
5,20,1,1,0
24,1502,1,1,0
20,1700,2,2,1
7,2733,1,1,0
21,1810,2,2,1
38,118,357,7,1
20,786,1,1,0
16,1943,2,2,1
7,470,21959,1257,1
34,162,2,2,1
10,1058,1,1,0
22,56,1,1,0
10,1082,8,64,1
12,618,2,2,1
35,3252,1,1,0
5,1447,29747,8695,0
5,932,2,2,1
5,853,4,24,1
20,341,4214,4246,1
2,2,12716,15,0
47,1605,2,2,1
6,916,3,3,0
21,76,367,42,0
10,3326,2,2,1
4,98,1,1,0
6,336,4,5455,1
2,5809,2,2,1
12,3201,1,1706,0
12,13295,2,2,1
40,3560,1,1,0
39,6675,1,1,0
5,20,1,1,0
12,137,4,33805,1
2,2411,2,2,1
16,898,155387,21,1
15,1439,194,38,1
4,161,2,2,1
19,2231,1,1,0
11,14,3264,490,0
17,325,1,1,0
12,4988,2,1,1
34,162,23908,36,0
7,1661,26340,1,0
6,6154,5,1,1
2,7159,3,3,0
5,921,1,1,0
12,99,2,2,1
17,609,2,2,1
37,1451,1,1,0
6,250,37,95,1
32,140,1,1,0
16,2673,42914,219,0
16,6685,286,528,0
20,1776,2,1,1
12,3832,3,3,1
6,704,4,1444,1
19,1240,2,2,1
2,202,824,185,0
28,5792,2,2,1
6,1916,2,2,1
12,153,4,798,0
38,797,1,1,0
17,1161,1,1,0
2,2411,2,2,1
12,2498,2,2,1
47,2549,1,1,0
37,2614,2,2,1
37,1264,1,1,0
20,1893,3,2,1
35,2436,1,1,0
39,5633,8072,13,0
2,9065,3,3,1
12,888,1,1,0
20,105,11216,46,1
9,17,1275,4,1
16,3232,1,1,0
12,950,2,2,1
27,824,2,2,1
13,2222,1,1,0
46,2063,1,1,0
3,536,2,2,1
50,822,1,1,0
2,2401,122955,60,1
11,14,65,203,1
28,256,5,367,1
19,1256,2,2,1
21,1958,1,1,0
2,9345,1,1,0
40,8301,2,2,1
20,3371,1,1,0
21,1526,1,1,0
44,226,3,2,1
37,1320,19920,37,0
17,1275,74075,764,1
19,5663,72655,29,0
2,9455,23511,1120,1
12,2892,1,1,0
17,1104,4,6,0
12,9130,3,3,1
51,10063,72745,15,0
10,466,67479,15,0
12,67,2,2,1
2,2,152,17,1
7,470,1,1,0
42,281,2,2,1
12,950,472,684,1
2,1457,1,1,0
7,6434,1,1,0
19,302,1,1,0
37,1375,3,2,1
12,195,2,2,1
12,231,5,1,1
12,8186,2256,13,1
26,741,1,1,0
40,381,5468,829,0
31,133,27416,428,0
37,2264,2,2,1
6,456,2,1,1
36,8838,3,1,1
28,1554,2,2,1
5,1153,1,1,0
12,3148,1236,1260,1
38,118,2,2,1
2,1734,1,1,0
6,336,4998,20,0
5,1500,1,1,0
17,11569,2,2,1
35,684,5,2,1
17,2554,1,1,0
17,993,1,1,0
4,98,1,1,0
12,1141,2,2,1
23,82,2,2,1
14,59,370,940,0
11,14,1,1,1
34,159,1,1,0
10,3082,2594,1123,1
5,774,29962,11,0
2,2,2,2,1
21,1958,1,1,0
6,1227,2,1,1
47,10,98,42,1
12,1446,1862,5,1
51,7000,1,1,0
28,2343,3,1,1
12,189,3,2,1
21,112,2,2,1
12,1307,2,2,1
20,2947,2,2,1
16,269,3,2,1
46,1947,2,2,1
17,325,2,2,1
15,320,5207,49,1
17,35,65878,10,1
28,1584,1,1,0
12,5302,1,1,0
12,33,1,1,0
31,133,1,1,0
5,376,2,2,1
34,3691,10910,52,1
12,207,2,2,1
12,220,3,3,1
4,1561,2,2,1
12,628,1428,5,1
43,2079,2,2,1
17,35,2,2,1
6,461,4,8,0
15,1006,2,2,1
4,24,1,1,0
12,3716,1,1,0
47,533,1,1,0
37,928,1,1,0
28,3586,1,1,0
38,6062,1,1,0
36,4145,2,2,1
2,4156,1,1,0
23,82,4,5,1
20,5826,102,9,1
33,3281,1,1,0
6,336,2,2,1
5,734,1,1,0
12,189,4,31,1
2,2,1,1,0
2,270,3,3,0
19,1295,3,2,1
37,1181,1,1,0
20,1700,2,2,1
2,1993,2,2,1
28,2848,119603,69,1
20,7035,1,1,0
2,2,8,467,1
19,164,1,1,0
7,1728,3,3,1
12,50,5,1,0
20,810,4,667,1
5,66,1,1,0
7,470,5,25,1
39,3038,837,1917,1
34,813,2,2,1
12,547,1,1,0
24,2953,1,1,0
5,2182,1,1,0
38,1654,1,1,0
5,66,1,1,0
12,3846,3,2,1
5,20,1,1,0
16,865,1,1,0
12,1141,5,1,1
34,182,2,2,1
28,4294,1137,98,1
3,12395,17647,8225,1
16,4969,2,2,1
48,2593,1,1,0
5,43,3,1,1
15,7851,2,2,1
3,2912,2,2,1
9,6463,1,1,0
40,7598,1,1,0
21,130,2,2,1
19,6990,1,1,0
5,20,3469,9,1
39,1154,2,2,1
5,2547,1,1,0
12,189,13,103,0
13,914,4,5,0
6,3785,2,2,1
47,1666,3,3,0
13,4349,5,1,0
19,585,3,3,1
48,5338,24736,12,0
7,3776,1,1,0
12,1125,1,1,0
47,1915,5,2,1
7,2388,1,1,0
51,4742,1,1,0
33,4878,2,2,1
10,4051,2,2,1
40,3439,1,1,0
6,1704,1,1,0
22,4365,1,1,0
27,37,1,1,0
38,7540,2,1,1
12,421,1,1,0
7,1039,1,1,0
14,27,2,2,1
24,3335,198,13,1
39,271,2,2,1
7,1728,2,2,1
24,4240,2,2,1
41,490,1,1,0
21,130,159,293,1
12,1056,6486,4544,1
12,967,40327,241,1
40,5395,2,2,1
40,4347,1,1,0
37,2264,5,2,1
12,1801,20729,22,1
5,481,2,2,1
5,1399,1,1,0
20,2876,30544,299,1
12,1604,2628,20,0
12,2136,2,2,1
5,45,2,2,1
12,48,2,1,1
20,495,1,1,1
2,2,4,97,1
5,337,1,1,0
28,2485,1,1,0
4,1290,49106,9197,0
36,781,3,1,1
12,611,1,1,0
40,3323,3,1,1
6,4225,3,1,1
12,1223,1,1,0
2,2,3674,4,1
6,461,103392,318,0
16,1764,2,2,1
19,2306,2,2,1
7,470,1,1,0
9,391,2890,7,1
2,537,2,2,1
50,2900,1,1,0
29,2033,7849,347,0
10,3283,4,69,0
6,5948,4,12073,0
6,6483,1,1,0
12,220,1,1,0
5,440,1,1,0
16,2460,2,2,1
7,470,2,2,1
2,3220,1,1,0
38,3720,1,1,0
42,281,1423,36,1
22,256,2,2,1
28,3505,2,2,1
12,76,34629,1520,1
12,189,8270,36,1
38,4091,1,1,0
9,1299,5,2,1
6,704,4,5,1
6,2116,1,1,0
29,3523,1,1,0
37,6656,3,3,0
11,14,4,4,0
12,453,3,2,1
28,1554,2,2,1
42,1293,2,2,1
12,193,80,2515,1
17,531,909,4631,1
47,2387,1,1,0
7,2220,1,1,0
12,186,2,2,1
9,6463,1,1,0
28,428,2,2,1
12,560,1,1,1
5,66,1,1,0
21,4414,10331,404,1
6,461,46636,47,0
6,331,34334,153,0
47,930,1,1,0
12,190,2,2,1
7,849,2,1,1
40,6676,1,1,0
42,4558,1,1,1
32,2928,1,1,0
12,1192,1,1,1
4,2934,2,2,1
6,10731,3,3,0
16,898,5,2,1
10,806,1,1,0
12,5928,1,1,0
12,12442,2,2,1
12,33,69,29,1
2,5276,2,2,1
43,2079,2,2,1
5,45,13829,4,1
46,2063,1,1,0
28,3873,3,1,1
28,3498,2,2,1
12,189,3,3,1
2,11588,4,48,1
2,8707,4,10622,1
12,220,2,2,1
23,3608,3,2,1
16,3028,2,1,1
5,1353,2150,561,0
12,3846,1479,10,1
38,797,3,1,1
6,1113,1,1,0
47,533,4,14,1
2,2,2,2,1
21,130,3050,132,1
16,100,10809,4,1
19,1689,1,1,0
12,1313,2,2,1
2,3191,2,2,1
12,2414,2,2,1
12,950,2,2,1
36,4119,1,1,0
6,2464,5,1,0
19,614,10095,730,1
12,1192,4,39,1
28,1993,3,3,1
27,37,2,2,1
3,606,1,1,0
16,2467,3,3,1
12,3149,187974,55,1
42,904,31,147,1
12,1223,2,2,1
8,810,1379,7,1
12,1496,7926,711,0
33,678,2,2,1
17,4419,2,2,1
39,1154,10923,11,0
3,617,212,60,1
28,1300,2,2,1
40,267,2,1,1
47,882,2,2,1
11,14,5,2,1
16,898,3757,34,1
16,2754,2,2,1
7,400,1,1,0
6,62,3,3,1
12,1141,5,2,1
4,3102,609,534,1
18,3750,1,1,0
16,865,2,2,1
13,22,1,1,0
24,670,1,1,0
28,4180,2,2,1
17,148,2,2,1
48,2744,1,1,0
5,908,2,2,1
39,6671,3,1,1
2,5170,2,2,1
10,4101,2,2,1
37,2284,1,1,0
17,127,3,3,1
4,98,1677,29,1
12,847,1,1,0
5,1066,5,1,0
8,1548,1,1,0
2,5795,2,2,1
12,2892,2,2,1
2,2,2,2,1
2,2,7575,11949,1
6,272,2,2,1
18,2988,1,1,0
40,367,5,2,1
47,882,2,2,1
5,856,2,179,0
28,10660,24042,15,0
41,1429,1,1,0
5,1061,2,2,1
48,5732,1,1,0
12,8158,1,1,0
22,1023,1,1,0
27,37,174334,77,0
37,754,43,278,1
28,5020,234,120,0
34,161,1,1,0
28,713,2,2,1
12,67,2,2,1
5,846,2,2,1
5,1281,13695,5,0
5,930,1,1,0
16,865,1,1,0
42,4296,2,2,1
17,1275,3618,3521,1
16,2754,4058,10,1
40,4523,1,1,0
12,213,28717,13,1
42,904,2,2,1
6,308,1,1,0
37,928,1,1,0
3,612,4,72,1
40,6521,1,1,0
2,2524,1013,153,0
37,7057,1,1,0
17,35,29,15,1
7,470,2,2,1
42,1605,2,2,1
16,3927,1,1,0
22,1908,2,242,0
50,822,1,1,0
42,281,5,1,0
17,171,4,8,1
